target,direction,run_id,model,selected,lookback_weeks,forward_weeks,retrain_days,target_thr_bp,regime_strength_min,accuracy,auc,hit@60,cov@60,hit@70,cov@70,composite,rank_in_group
spread_ktb_10_30,persist,L4W_F4W_R63d_T0bp_S0.0,lgbm,False,4,4,63,0.0,0.0,0.6555935515388374,0.5618487043744775,0.7041116005873715,0.6653639472398633,0.7457627118644068,0.4035173424523693,0.8250694701268586,22.0
spread_ktb_10_30,persist,L4W_F4W_R63d_T0bp_S0.0,logreg,False,4,4,63,0.0,0.0,0.6297020029311187,0.5577772359988855,0.6531007751937985,0.756228627259404,0.658273381294964,0.5432340009770396,0.8332597888053697,21.0
spread_ktb_10_30,persist,L4W_F4W_R63d_T0bp_S0.0,rf,False,4,4,63,0.0,0.0,0.6619443087445042,0.549362635831708,0.7038432554634514,0.6482657547630679,0.7527472527472527,0.3556424035173424,0.8000244344964932,30.0
spread_ktb_10_30,persist,L4W_F4W_R63d_T0bp_S0.0,xgb,False,4,4,63,0.0,0.0,0.6609672691744015,0.5494253273892449,0.7052238805970149,0.6546165119687347,0.7520891364902507,0.3507572056668295,0.8030681873710898,29.0
spread_ktb_10_30,persist,L4W_F4W_R63d_T10bp_S0.0,et,False,4,4,63,10.0,0.0,,,,,,,,
spread_ktb_10_30,persist,L4W_F4W_R63d_T10bp_S0.0,gbm,False,4,4,63,10.0,0.0,,,,,,,,
spread_ktb_10_30,persist,L4W_F4W_R63d_T10bp_S0.0,lgbm,False,4,4,63,10.0,0.0,,,,,,,,
spread_ktb_10_30,persist,L4W_F4W_R63d_T10bp_S0.0,logreg,False,4,4,63,10.0,0.0,,,,,,,,
spread_ktb_10_30,persist,L4W_F4W_R63d_T10bp_S0.0,rf,False,4,4,63,10.0,0.0,,,,,,,,
spread_ktb_10_30,persist,L4W_F4W_R63d_T10bp_S0.0,xgb,False,4,4,63,10.0,0.0,,,,,,,,
spread_ktb_10_30,persist,L8W_F2W_R63d_T0bp_S0.0,et,False,8,2,63,0.0,0.0,0.684005833738454,0.6235527065527066,0.8637469586374696,0.3996110841030627,0.9558232931726908,0.1210500729217306,0.8387799411917058,19.0
spread_ktb_10_30,persist,L8W_F2W_R63d_T0bp_S0.0,gbm,True,8,2,63,0.0,0.0,0.7491492464754497,0.6312834757834758,0.7694399129961936,0.8940204180845892,0.7900063251106895,0.768595041322314,1.0655402177541216,1.0
spread_ktb_10_30,persist,L8W_F2W_R63d_T0bp_S0.0,lgbm,True,8,2,63,0.0,0.0,0.7666504618376276,0.5951339031339031,0.774922918807811,0.9460379192999514,0.7833424060968971,0.893048128342246,1.0314304154945868,2.0
spread_ktb_10_30,persist,L8W_F2W_R63d_T0bp_S0.0,logreg,False,8,2,63,0.0,0.0,0.596985901798736,0.5291239316239316,0.6303142329020333,0.7890131259115216,0.6412859560067682,0.574623237724842,0.7922711275652451,36.0
spread_ktb_10_30,persist,L8W_F2W_R63d_T0bp_S0.0,rf,False,8,2,63,0.0,0.0,0.7651920272241128,0.611002849002849,0.803227808814401,0.7831793874574623,0.8452012383900929,0.4710743801652892,0.995367305303134,6.0
spread_ktb_10_30,persist,L8W_F2W_R63d_T0bp_S0.0,xgb,False,8,2,63,0.0,0.0,0.7632474477394263,0.6008105413105413,0.7802547770700637,0.9158969372873116,0.7959427207637232,0.8147788040836169,1.0301695572203595,4.0
spread_ktb_10_30,persist,L8W_F4W_R63d_T0bp_S0.0,et,False,8,4,63,0.0,0.0,0.5964826575476306,0.5474931410091153,0.663594470046083,0.3180263800683928,0.6666666666666666,0.0425012212994626,0.6630363930442583,52.0
spread_ktb_10_30,persist,L8W_F4W_R63d_T0bp_S0.0,gbm,False,8,4,63,0.0,0.0,0.5608207132388862,0.5942678957307629,0.6116768499660556,0.7195896433805569,0.6705069124423964,0.4240351734245237,0.8558386695721978,14.0
spread_ktb_10_30,persist,L8W_F4W_R63d_T0bp_S0.0,lgbm,False,8,4,63,0.0,0.0,0.5959941377625794,0.5754803389567626,0.6274664561957379,0.6189545676599902,0.7164179104477612,0.2945774303859306,0.7989814964900437,31.0
spread_ktb_10_30,persist,L8W_F4W_R63d_T0bp_S0.0,logreg,False,8,4,63,0.0,0.0,0.5383488031265267,0.5414243226419009,0.5579514824797843,0.5437225207620908,0.4919786096256685,0.1827063996091841,0.7056766452411293,47.0
spread_ktb_10_30,persist,L8W_F4W_R63d_T0bp_S0.0,rf,False,8,4,63,0.0,0.0,0.6067415730337079,0.6004388915786891,0.6677559912854031,0.4484611626770884,0.8273381294964028,0.1358085002442599,0.7802479001462204,40.0
spread_ktb_10_30,persist,L8W_F4W_R63d_T0bp_S0.0,xgb,False,8,4,63,0.0,0.0,0.5901319003419638,0.5781809683700438,0.6154761904761905,0.8207132388861749,0.6360239162929746,0.6536394723986322,0.8702372074001491,11.0
spread_ktb_10_30,persist,L8W_F4W_R63d_T10bp_S0.0,et,False,8,4,63,10.0,0.0,,,,,,,,
spread_ktb_10_30,persist,L8W_F4W_R63d_T10bp_S0.0,gbm,False,8,4,63,10.0,0.0,,,,,,,,
spread_ktb_10_30,persist,L8W_F4W_R63d_T10bp_S0.0,lgbm,False,8,4,63,10.0,0.0,,,,,,,,
spread_ktb_10_30,persist,L8W_F4W_R63d_T10bp_S0.0,logreg,False,8,4,63,10.0,0.0,,,,,,,,
spread_ktb_10_30,persist,L8W_F4W_R63d_T10bp_S0.0,rf,False,8,4,63,10.0,0.0,,,,,,,,
spread_ktb_10_30,persist,L8W_F4W_R63d_T10bp_S0.0,xgb,False,8,4,63,10.0,0.0,,,,,,,,
spread_ktb_3_10,persist,L12W_F2W_R63d_T0bp_S0.0,et,False,12,2,63,0.0,0.0,0.8988818667963053,0.5626063543349489,0.908058409951325,0.8988818667963053,0.9254752851711028,0.6392805055906661,1.0218266114707677,18.0
spread_ktb_3_10,persist,L12W_F2W_R63d_T0bp_S0.0,gbm,False,12,2,63,0.0,0.0,0.87311618862421,0.6404604200323102,0.886676875957121,0.9523578026251824,0.9008130081300812,0.8969372873116188,1.1812867445807411,12.0
spread_ktb_3_10,persist,L12W_F2W_R63d_T0bp_S0.0,lgbm,False,12,2,63,0.0,0.0,0.8867282450170151,0.6689149165320409,0.8917322834645669,0.9878463782207098,0.8956565152271593,0.9737481769567332,1.2581583918631338,6.0
spread_ktb_3_10,persist,L12W_F2W_R63d_T0bp_S0.0,logreg,False,12,2,63,0.0,0.0,0.6494895478852698,0.5605788906838988,0.6567622950819673,0.948954788526981,0.6666666666666666,0.8896451142440447,0.9099528031081856,30.0
spread_ktb_3_10,persist,L12W_F2W_R63d_T0bp_S0.0,rf,False,12,2,63,0.0,0.0,0.8570734078755469,0.6116424340333873,0.9110562075355156,0.7870685464268352,0.9300518134715026,0.5629557608167234,1.0502290116703568,16.0
spread_ktb_3_10,persist,L12W_F2W_R63d_T0bp_S0.0,xgb,False,12,2,63,0.0,0.0,0.7715119105493436,0.6597953688745287,0.8358306188925081,0.7462323772484201,0.8889934148635936,0.5167719980554205,1.071325489567781,15.0
spread_ktb_3_10,persist,L12W_F2W_R63d_T10bp_S0.0,et,False,12,2,63,10.0,0.0,,,,,,,,
spread_ktb_3_10,persist,L12W_F2W_R63d_T10bp_S0.0,gbm,False,12,2,63,10.0,0.0,,,,,,,,
spread_ktb_3_10,persist,L12W_F2W_R63d_T10bp_S0.0,lgbm,False,12,2,63,10.0,0.0,,,,,,,,
spread_ktb_3_10,persist,L12W_F2W_R63d_T10bp_S0.0,logreg,False,12,2,63,10.0,0.0,,,,,,,,
spread_ktb_3_10,persist,L12W_F2W_R63d_T10bp_S0.0,rf,False,12,2,63,10.0,0.0,,,,,,,,
spread_ktb_3_10,persist,L12W_F2W_R63d_T10bp_S0.0,xgb,False,12,2,63,10.0,0.0,,,,,,,,
spread_ktb_3_10,persist,L12W_F4W_R63d_T0bp_S0.0,et,False,12,4,63,0.0,0.0,0.8104543234000977,0.5640552258199317,0.8310734463276837,0.8646800195407914,0.8602344454463481,0.5417684416218856,0.9693924203392866,25.0
spread_ktb_3_10,persist,L12W_F4W_R63d_T0bp_S0.0,gbm,False,12,4,63,0.0,0.0,0.7718612603810454,0.5580808080808082,0.7896389324960753,0.933561309233024,0.8093340922026181,0.8583292623351245,0.969484784335786,24.0
spread_ktb_3_10,persist,L12W_F4W_R63d_T0bp_S0.0,lgbm,False,12,4,63,0.0,0.0,0.7953102100635075,0.5565268065268065,0.8081841432225064,0.9550561797752808,0.8233082706766918,0.9096238397655104,0.9860882888484256,21.0
spread_ktb_3_10,persist,L12W_F4W_R63d_T0bp_S0.0,logreg,False,12,4,63,0.0,0.0,0.7322911577918906,0.513070263070263,0.7412834765032845,0.966780654616512,0.74581589958159,0.9340498290180752,0.8807664408543744,31.0
spread_ktb_3_10,persist,L12W_F4W_R63d_T0bp_S0.0,rf,False,12,4,63,0.0,0.0,0.8124084025403029,0.5569348951701893,0.8387267904509284,0.9208597948216902,0.8386277001270648,0.7689301416707377,0.9870834390217132,20.0
spread_ktb_3_10,persist,L12W_F4W_R63d_T0bp_S0.0,xgb,False,12,4,63,0.0,0.0,0.7830972154372252,0.556688409629586,0.7996828752642706,0.9242794333170492,0.8105446118192352,0.8431851489985345,0.9681537558775408,27.0
spread_ktb_3_10,persist,L12W_F4W_R63d_T10bp_S0.0,et,False,12,4,63,10.0,0.0,,,,,,,,
spread_ktb_3_10,persist,L12W_F4W_R63d_T10bp_S0.0,gbm,False,12,4,63,10.0,0.0,,,,,,,,
spread_ktb_3_10,persist,L12W_F4W_R63d_T10bp_S0.0,lgbm,False,12,4,63,10.0,0.0,,,,,,,,
spread_ktb_3_10,persist,L12W_F4W_R63d_T10bp_S0.0,logreg,False,12,4,63,10.0,0.0,,,,,,,,
spread_ktb_3_10,persist,L12W_F4W_R63d_T10bp_S0.0,rf,False,12,4,63,10.0,0.0,,,,,,,,
spread_ktb_3_10,persist,L12W_F4W_R63d_T10bp_S0.0,xgb,False,12,4,63,10.0,0.0,,,,,,,,
spread_ktb_3_10,persist,L20W_F2W_R63d_T0bp_S0.0,et,False,20,2,63,0.0,0.0,0.9188138065143412,0.6938964512394714,0.9460699942627654,0.8473505104521147,0.9748837209302326,0.5226057365094798,1.250160548514089,7.0
spread_ktb_3_10,persist,L20W_F2W_R63d_T0bp_S0.0,gbm,True,20,2,63,0.0,0.0,0.902771025765678,0.7600534908786076,0.9281997918834548,0.9343704423918328,0.9432506887052342,0.8823529411764706,1.4192345447081829,1.0
spread_ktb_3_10,persist,L20W_F2W_R63d_T0bp_S0.0,lgbm,True,20,2,63,0.0,0.0,0.9295089936801166,0.7274959083469721,0.9372529644268774,0.983957219251337,0.94,0.9722897423432184,1.3984048719513502,3.0
spread_ktb_3_10,persist,L20W_F2W_R63d_T0bp_S0.0,logreg,False,20,2,63,0.0,0.0,0.6431696645600389,0.5559418785677218,0.6723646723646723,0.8531842489061741,0.7196916608269096,0.6937287311618863,0.8748584642312668,32.0
spread_ktb_3_10,persist,L20W_F2W_R63d_T0bp_S0.0,rf,True,20,2,63,0.0,0.0,0.9285367039377734,0.7381461817891501,0.9376558603491272,0.9747204666990764,0.947905477980666,0.9052017501215364,1.412776625038349,2.0
spread_ktb_3_10,persist,L20W_F2W_R63d_T0bp_S0.0,xgb,False,20,2,63,0.0,0.0,0.8522119591638309,0.7005828110654266,0.882445967316816,0.9222168206125424,0.91291642314436,0.8317938745746233,1.2707216665459926,5.0
spread_ktb_3_10,persist,L20W_F2W_R63d_T10bp_S0.0,et,False,20,2,63,10.0,0.0,,,,,,,,
spread_ktb_3_10,persist,L20W_F2W_R63d_T10bp_S0.0,gbm,False,20,2,63,10.0,0.0,,,,,,,,
spread_ktb_3_10,persist,L20W_F2W_R63d_T10bp_S0.0,lgbm,False,20,2,63,10.0,0.0,,,,,,,,
spread_ktb_3_10,persist,L20W_F2W_R63d_T10bp_S0.0,logreg,False,20,2,63,10.0,0.0,,,,,,,,
spread_ktb_3_10,persist,L20W_F2W_R63d_T10bp_S0.0,rf,False,20,2,63,10.0,0.0,,,,,,,,
spread_ktb_3_10,persist,L20W_F2W_R63d_T10bp_S0.0,xgb,False,20,2,63,10.0,0.0,,,,,,,,
spread_ktb_3_10,persist,L20W_F4W_R63d_T0bp_S0.0,et,False,20,4,63,0.0,0.0,0.8207132388861749,0.636571640133284,0.8997912317327766,0.7020029311187103,0.9351285189718482,0.3991206643869077,1.038665988297591,17.0
spread_ktb_3_10,persist,L20W_F4W_R63d_T0bp_S0.0,gbm,False,20,4,63,0.0,0.0,0.8720078163165608,0.6356559299025053,0.8802395209580839,0.9789936492427944,0.887622993267737,0.9433317049340498,1.183431728802368,10.0
spread_ktb_3_10,persist,L20W_F4W_R63d_T0bp_S0.0,lgbm,False,20,4,63,0.0,0.0,0.8475818270639961,0.6484585955818832,0.8633572159672467,0.9545676599902296,0.8790623335109217,0.91695163654128,1.1828746438215691,11.0
spread_ktb_3_10,persist,L20W_F4W_R63d_T0bp_S0.0,logreg,False,20,4,63,0.0,0.0,0.6585246702491451,0.502152289275577,0.671609006040637,0.8895945285784074,0.687539531941809,0.7723497801660967,0.8021680439331395,37.0
spread_ktb_3_10,persist,L20W_F4W_R63d_T0bp_S0.0,rf,False,20,4,63,0.0,0.0,0.8671226184660479,0.6580846600024683,0.8894821142552055,0.9149975574010748,0.9111389236545682,0.7806546165119688,1.193682629501302,8.0
spread_ktb_3_10,persist,L20W_F4W_R63d_T0bp_S0.0,xgb,False,20,4,63,0.0,0.0,0.8319491939423547,0.6505689250894731,0.8519467213114754,0.953590620420127,0.8792349726775956,0.8939912066438691,1.179096586263774,13.0
spread_ktb_3_10,persist,L20W_F4W_R63d_T10bp_S0.0,et,False,20,4,63,10.0,0.0,,,,,,,,
spread_ktb_3_10,persist,L20W_F4W_R63d_T10bp_S0.0,gbm,False,20,4,63,10.0,0.0,,,,,,,,
spread_ktb_3_10,persist,L20W_F4W_R63d_T10bp_S0.0,lgbm,False,20,4,63,10.0,0.0,,,,,,,,
spread_ktb_3_10,persist,L20W_F4W_R63d_T10bp_S0.0,logreg,False,20,4,63,10.0,0.0,,,,,,,,
spread_ktb_3_10,persist,L20W_F4W_R63d_T10bp_S0.0,rf,False,20,4,63,10.0,0.0,,,,,,,,
spread_ktb_3_10,persist,L20W_F4W_R63d_T10bp_S0.0,xgb,False,20,4,63,10.0,0.0,,,,,,,,
spread_ktb_3_10,persist,L4W_F2W_R63d_T0bp_S0.0,et,False,4,2,63,0.0,0.0,0.5644141954302382,0.4665262344748752,0.6360655737704918,0.1482741857073408,0.75,0.0038891589693728,0.5105253056893262,56.0
spread_ktb_3_10,persist,L4W_F2W_R63d_T0bp_S0.0,gbm,False,4,2,63,0.0,0.0,0.63441905687895,0.508086572315881,0.6524781341107871,0.8337384540593097,0.680672268907563,0.6363636363636364,0.7844836916262702,41.0
spread_ktb_3_10,persist,L4W_F2W_R63d_T0bp_S0.0,lgbm,False,4,2,63,0.0,0.0,0.6266407389402042,0.5029359035326846,0.6434689507494646,0.908118619348566,0.6593137254901961,0.7933884297520661,0.796824554989314,38.0
spread_ktb_3_10,persist,L4W_F2W_R63d_T0bp_S0.0,logreg,False,4,2,63,0.0,0.0,0.5644141954302382,0.4968084607604771,0.5774410774410774,0.8663101604278075,0.5894085281980743,0.7068546426835197,0.7453334515832923,47.0
spread_ktb_3_10,persist,L4W_F2W_R63d_T0bp_S0.0,rf,False,4,2,63,0.0,0.0,0.6261545940690326,0.4772272121419146,0.6877256317689531,0.5386485172581429,0.6645962732919255,0.1565386485172581,0.6540124020554483,53.0
spread_ktb_3_10,persist,L4W_F2W_R63d_T0bp_S0.0,xgb,False,4,2,63,0.0,0.0,0.6329606222654351,0.5020076891648415,0.6538678712591756,0.8609625668449198,0.6743869209809265,0.7136606708799222,0.7846158097544801,40.0
spread_ktb_3_10,persist,L4W_F2W_R63d_T10bp_S0.0,et,False,4,2,63,10.0,0.0,,,,,,,,
spread_ktb_3_10,persist,L4W_F2W_R63d_T10bp_S0.0,gbm,False,4,2,63,10.0,0.0,,,,,,,,
spread_ktb_3_10,persist,L4W_F2W_R63d_T10bp_S0.0,lgbm,False,4,2,63,10.0,0.0,,,,,,,,
spread_ktb_3_10,persist,L4W_F2W_R63d_T10bp_S0.0,logreg,False,4,2,63,10.0,0.0,,,,,,,,
spread_ktb_3_10,persist,L4W_F2W_R63d_T10bp_S0.0,rf,False,4,2,63,10.0,0.0,,,,,,,,
spread_ktb_3_10,persist,L4W_F2W_R63d_T10bp_S0.0,xgb,False,4,2,63,10.0,0.0,,,,,,,,
spread_ktb_3_10,persist,L4W_F4W_R63d_T0bp_S0.0,et,False,4,4,63,0.0,0.0,0.5310210063507572,0.5226236384547731,0.5956937799043063,0.2042012701514411,0.9,0.0048851978505129,0.5861963233474152,55.0
spread_ktb_3_10,persist,L4W_F4W_R63d_T0bp_S0.0,gbm,False,4,4,63,0.0,0.0,0.5378602833414753,0.5451274319348198,0.5523370638578012,0.7420615534929165,0.5751697381183317,0.5036638983878847,0.7685577765334098,44.0
spread_ktb_3_10,persist,L4W_F4W_R63d_T0bp_S0.0,lgbm,False,4,4,63,0.0,0.0,0.5319980459208598,0.5511032503116935,0.5392051557465092,0.9096238397655104,0.5451219512195122,0.8011724474841231,0.8214049910605652,34.0
spread_ktb_3_10,persist,L4W_F4W_R63d_T0bp_S0.0,logreg,False,4,4,63,0.0,0.0,0.5319980459208598,0.5330810789913693,0.5347305389221557,0.815828041035662,0.5451784358390281,0.6433805569125549,0.7656367231239012,45.0
spread_ktb_3_10,persist,L4W_F4W_R63d_T0bp_S0.0,rf,False,4,4,63,0.0,0.0,0.5368832437713728,0.5419998646911575,0.5856966707768188,0.3961895456765999,0.7142857142857143,0.0547142159257449,0.6677692519546161,51.0
spread_ktb_3_10,persist,L4W_F4W_R63d_T0bp_S0.0,xgb,False,4,4,63,0.0,0.0,0.5407914020517831,0.5516638155160583,0.547158026233604,0.7821201758671226,0.5629084967320261,0.5979482169027845,0.7877446667090564,39.0
spread_ktb_3_10,persist,L4W_F4W_R63d_T10bp_S0.0,et,False,4,4,63,10.0,0.0,,,,,,,,
spread_ktb_3_10,persist,L4W_F4W_R63d_T10bp_S0.0,gbm,False,4,4,63,10.0,0.0,,,,,,,,
spread_ktb_3_10,persist,L4W_F4W_R63d_T10bp_S0.0,lgbm,False,4,4,63,10.0,0.0,,,,,,,,
spread_ktb_3_10,persist,L4W_F4W_R63d_T10bp_S0.0,logreg,False,4,4,63,10.0,0.0,,,,,,,,
spread_ktb_3_10,persist,L4W_F4W_R63d_T10bp_S0.0,rf,False,4,4,63,10.0,0.0,,,,,,,,
spread_ktb_3_10,persist,L4W_F4W_R63d_T10bp_S0.0,xgb,False,4,4,63,10.0,0.0,,,,,,,,
spread_ktb_3_10,persist,L8W_F2W_R63d_T0bp_S0.0,et,False,8,2,63,0.0,0.0,0.6110841030627127,0.5391367290717941,0.8357664233576643,0.2664073894020418,0.941747572815534,0.1001458434613514,0.6591778675817026,52.0
spread_ktb_3_10,persist,L8W_F2W_R63d_T0bp_S0.0,gbm,False,8,2,63,0.0,0.0,0.7462323772484201,0.5872744138977906,0.7678002125398512,0.9149246475449684,0.7837998808814771,0.8162372386971317,0.9998225558921064,19.0
spread_ktb_3_10,persist,L8W_F2W_R63d_T0bp_S0.0,lgbm,False,8,2,63,0.0,0.0,0.7598444336412251,0.5572651374599427,0.7721261444557477,0.9557608167233836,0.7817796610169492,0.917841516771998,0.968508928740542,26.0
spread_ktb_3_10,persist,L8W_F2W_R63d_T0bp_S0.0,logreg,False,8,2,63,0.0,0.0,0.436558094312105,0.4960462697475685,0.4125,0.583373845405931,0.4428857715430861,0.2425862907146329,0.615415692948855,54.0
spread_ktb_3_10,persist,L8W_F2W_R63d_T0bp_S0.0,rf,False,8,2,63,0.0,0.0,0.7807486631016043,0.5694510035419127,0.7857142857142857,0.8643655809431211,0.8094079480940795,0.5994166261545941,0.9561904551452438,28.0
spread_ktb_3_10,persist,L8W_F2W_R63d_T0bp_S0.0,xgb,False,8,2,63,0.0,0.0,0.7452600875060769,0.5710800022488334,0.7580813347236705,0.9324258629071464,0.7751545812254075,0.8648517258142927,0.974750553182136,23.0
spread_ktb_3_10,persist,L8W_F2W_R63d_T10bp_S0.0,et,False,8,2,63,10.0,0.0,,,,,,,,
spread_ktb_3_10,persist,L8W_F2W_R63d_T10bp_S0.0,gbm,False,8,2,63,10.0,0.0,,,,,,,,
spread_ktb_3_10,persist,L8W_F2W_R63d_T10bp_S0.0,lgbm,False,8,2,63,10.0,0.0,,,,,,,,
spread_ktb_3_10,persist,L8W_F2W_R63d_T10bp_S0.0,logreg,False,8,2,63,10.0,0.0,,,,,,,,
spread_ktb_3_10,persist,L8W_F2W_R63d_T10bp_S0.0,rf,False,8,2,63,10.0,0.0,,,,,,,,
spread_ktb_3_10,persist,L8W_F2W_R63d_T10bp_S0.0,xgb,False,8,2,63,10.0,0.0,,,,,,,,
spread_ktb_3_10,persist,L8W_F4W_R63d_T0bp_S0.0,et,False,8,4,63,0.0,0.0,0.5613092330239374,0.5456641659537891,0.6413333333333333,0.3663898387884709,0.7637130801687764,0.1157791890571568,0.6738832494045817,50.0
spread_ktb_3_10,persist,L8W_F4W_R63d_T0bp_S0.0,gbm,False,8,4,63,0.0,0.0,0.5622862725940401,0.5638707506856959,0.5716154349247874,0.7469467513434294,0.5705882352941176,0.4982901807523204,0.8046245543492514,36.0
spread_ktb_3_10,persist,L8W_F4W_R63d_T0bp_S0.0,lgbm,False,8,4,63,0.0,0.0,0.5901319003419638,0.577958031514316,0.6034582132564842,0.8475818270639961,0.6151202749140894,0.7107962872496336,0.8735721297045891,33.0
spread_ktb_3_10,persist,L8W_F4W_R63d_T0bp_S0.0,logreg,False,8,4,63,0.0,0.0,0.4640937957987298,0.5324549040846345,0.4388736263736263,0.7112848070346849,0.4767156862745098,0.3986321446018563,0.6986682327168189,49.0
spread_ktb_3_10,persist,L8W_F4W_R63d_T0bp_S0.0,rf,False,8,4,63,0.0,0.0,0.5632633121641426,0.5658873222678327,0.6416573348264277,0.4362481680508061,0.756578947368421,0.1485100146555935,0.7242915409583398,48.0
spread_ktb_3_10,persist,L8W_F4W_R63d_T0bp_S0.0,xgb,False,8,4,63,0.0,0.0,0.5803615046409379,0.5666873862729531,0.5972584856396866,0.7484123106985833,0.6180555555555556,0.4924279433317049,0.8199941563949619,35.0
spread_ktb_3_10,persist,L8W_F4W_R63d_T10bp_S0.0,et,False,8,4,63,10.0,0.0,,,,,,,,
spread_ktb_3_10,persist,L8W_F4W_R63d_T10bp_S0.0,gbm,False,8,4,63,10.0,0.0,,,,,,,,
spread_ktb_3_10,persist,L8W_F4W_R63d_T10bp_S0.0,lgbm,False,8,4,63,10.0,0.0,,,,,,,,
spread_ktb_3_10,persist,L8W_F4W_R63d_T10bp_S0.0,logreg,False,8,4,63,10.0,0.0,,,,,,,,
spread_ktb_3_10,persist,L8W_F4W_R63d_T10bp_S0.0,rf,False,8,4,63,10.0,0.0,,,,,,,,
spread_ktb_3_10,persist,L8W_F4W_R63d_T10bp_S0.0,xgb,False,8,4,63,10.0,0.0,,,,,,,,
spread_ktb_5_30,persist,L12W_F2W_R63d_T0bp_S0.0,et,False,12,2,63,0.0,0.0,,,,,,,,
spread_ktb_5_30,persist,L12W_F2W_R63d_T0bp_S0.0,gbm,False,12,2,63,0.0,0.0,,,,,,,,
spread_ktb_5_30,persist,L12W_F2W_R63d_T0bp_S0.0,lgbm,False,12,2,63,0.0,0.0,,,,,,,,
spread_ktb_5_30,persist,L12W_F2W_R63d_T0bp_S0.0,logreg,False,12,2,63,0.0,0.0,,,,,,,,
spread_ktb_5_30,persist,L12W_F2W_R63d_T0bp_S0.0,rf,False,12,2,63,0.0,0.0,,,,,,,,
spread_ktb_5_30,persist,L12W_F2W_R63d_T0bp_S0.0,xgb,False,12,2,63,0.0,0.0,,,,,,,,
spread_ktb_5_30,persist,L12W_F2W_R63d_T10bp_S0.0,et,False,12,2,63,10.0,0.0,,,,,,,,
spread_ktb_5_30,persist,L12W_F2W_R63d_T10bp_S0.0,gbm,False,12,2,63,10.0,0.0,,,,,,,,
spread_ktb_5_30,persist,L12W_F2W_R63d_T10bp_S0.0,lgbm,False,12,2,63,10.0,0.0,,,,,,,,
spread_ktb_5_30,persist,L12W_F2W_R63d_T10bp_S0.0,logreg,False,12,2,63,10.0,0.0,,,,,,,,
spread_ktb_5_30,persist,L12W_F2W_R63d_T10bp_S0.0,rf,False,12,2,63,10.0,0.0,,,,,,,,
spread_ktb_5_30,persist,L12W_F2W_R63d_T10bp_S0.0,xgb,False,12,2,63,10.0,0.0,,,,,,,,
spread_ktb_5_30,persist,L12W_F4W_R63d_T0bp_S0.0,et,False,12,4,63,0.0,0.0,,,,,,,,
spread_ktb_5_30,persist,L12W_F4W_R63d_T0bp_S0.0,gbm,False,12,4,63,0.0,0.0,,,,,,,,
spread_ktb_5_30,persist,L12W_F4W_R63d_T0bp_S0.0,lgbm,False,12,4,63,0.0,0.0,,,,,,,,
spread_ktb_5_30,persist,L12W_F4W_R63d_T0bp_S0.0,logreg,False,12,4,63,0.0,0.0,,,,,,,,
spread_ktb_5_30,persist,L12W_F4W_R63d_T0bp_S0.0,rf,False,12,4,63,0.0,0.0,,,,,,,,
spread_ktb_5_30,persist,L12W_F4W_R63d_T0bp_S0.0,xgb,False,12,4,63,0.0,0.0,,,,,,,,
spread_ktb_5_30,persist,L12W_F4W_R63d_T10bp_S0.0,et,False,12,4,63,10.0,0.0,,,,,,,,
spread_ktb_5_30,persist,L12W_F4W_R63d_T10bp_S0.0,gbm,False,12,4,63,10.0,0.0,,,,,,,,
spread_ktb_5_30,persist,L12W_F4W_R63d_T10bp_S0.0,lgbm,False,12,4,63,10.0,0.0,,,,,,,,
spread_ktb_5_30,persist,L12W_F4W_R63d_T10bp_S0.0,logreg,False,12,4,63,10.0,0.0,,,,,,,,
spread_ktb_5_30,persist,L12W_F4W_R63d_T10bp_S0.0,rf,False,12,4,63,10.0,0.0,,,,,,,,
spread_ktb_5_30,persist,L12W_F4W_R63d_T10bp_S0.0,xgb,False,12,4,63,10.0,0.0,,,,,,,,
spread_ktb_5_30,persist,L20W_F2W_R63d_T0bp_S0.0,et,False,20,2,63,0.0,0.0,,,,,,,,
spread_ktb_5_30,persist,L20W_F2W_R63d_T0bp_S0.0,gbm,False,20,2,63,0.0,0.0,,,,,,,,
spread_ktb_5_30,persist,L20W_F2W_R63d_T0bp_S0.0,lgbm,False,20,2,63,0.0,0.0,,,,,,,,
spread_ktb_5_30,persist,L20W_F2W_R63d_T0bp_S0.0,logreg,False,20,2,63,0.0,0.0,,,,,,,,
spread_ktb_5_30,persist,L20W_F2W_R63d_T0bp_S0.0,rf,False,20,2,63,0.0,0.0,,,,,,,,
spread_ktb_5_30,persist,L20W_F2W_R63d_T0bp_S0.0,xgb,False,20,2,63,0.0,0.0,,,,,,,,
spread_ktb_5_30,persist,L20W_F2W_R63d_T10bp_S0.0,et,False,20,2,63,10.0,0.0,,,,,,,,
spread_ktb_5_30,persist,L20W_F2W_R63d_T10bp_S0.0,gbm,False,20,2,63,10.0,0.0,,,,,,,,
spread_ktb_5_30,persist,L20W_F2W_R63d_T10bp_S0.0,lgbm,False,20,2,63,10.0,0.0,,,,,,,,
spread_ktb_5_30,persist,L20W_F2W_R63d_T10bp_S0.0,logreg,False,20,2,63,10.0,0.0,,,,,,,,
spread_ktb_5_30,persist,L20W_F2W_R63d_T10bp_S0.0,rf,False,20,2,63,10.0,0.0,,,,,,,,
spread_ktb_5_30,persist,L20W_F2W_R63d_T10bp_S0.0,xgb,False,20,2,63,10.0,0.0,,,,,,,,
