target,run_id,direction,model,year,n,accuracy,auc,hit@60,cov@60
ktb_3y,L12W_F2W_R63d_T0bp_S0.0,persist,ensemble,2024,245,0.7836734693877551,0.6918018018018018,0.8364779874213837,0.6489795918367347
ktb_3y,L12W_F2W_R63d_T0bp_S0.0,persist,ensemble,2025,243,0.6666666666666666,0.5123152709359606,0.8071428571428572,0.5761316872427984
ktb_3y,L12W_F2W_R63d_T0bp_S0.0,persist,ensemble,2026,86,0.8488372093023255,,0.9833333333333333,0.6976744186046512
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,persist,lgbm,2018,245,0.9591836734693877,0.39234042553191484,0.9591836734693877,1.0
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,persist,lgbm,2019,247,0.9595141700404858,0.41434599156118146,0.9595141700404858,1.0
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,persist,lgbm,2020,249,0.9196787148594378,0.48799126637554585,0.9196787148594378,1.0
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,persist,lgbm,2021,249,1.0,,1.0,1.0
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,persist,lgbm,2022,247,0.902834008097166,0.7615844544095666,0.9087136929460581,0.9757085020242915
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,persist,lgbm,2023,246,0.7642276422764228,0.5802457813646368,0.7763713080168776,0.9634146341463414
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,persist,lgbm,2024,245,0.7959183673469388,0.4807317073170732,0.799163179916318,0.9755102040816327
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,persist,lgbm,2025,243,0.8271604938271605,0.7992175273865414,0.8755760368663594,0.8930041152263375
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,persist,lgbm,2026,86,1.0,,1.0,1.0
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,persist,xgb,2018,245,0.9551020408163265,0.19999999999999998,0.9545454545454546,0.9877551020408163
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,persist,xgb,2019,247,0.9433198380566802,0.5873417721518988,0.9527896995708155,0.9433198380566802
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,persist,xgb,2020,249,0.8353413654618473,0.6100436681222708,0.8558558558558559,0.891566265060241
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,persist,xgb,2021,249,1.0,,1.0,1.0
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,persist,xgb,2022,247,0.8502024291497976,0.6436846038863975,0.8908296943231441,0.9271255060728745
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,persist,xgb,2023,246,0.6951219512195121,0.48303374908290536,0.7077625570776256,0.8902439024390244
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,persist,xgb,2024,245,0.7510204081632653,0.5909756097560975,0.7677725118483413,0.8612244897959184
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,persist,xgb,2025,243,0.7613168724279835,0.8158059467918622,0.7979274611398963,0.7942386831275721
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,persist,xgb,2026,86,1.0,,1.0,1.0
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,persist,rf,2018,245,0.9591836734693877,0.15872340425531917,0.9591836734693877,1.0
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,persist,rf,2019,247,0.9595141700404858,0.6033755274261604,0.9595141700404858,1.0
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,persist,rf,2020,249,0.9196787148594378,0.4281659388646288,0.9196787148594378,1.0
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,persist,rf,2021,249,1.0,,1.0,1.0
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,persist,rf,2022,247,0.902834008097166,0.7800822122571002,0.902834008097166,1.0
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,persist,rf,2023,246,0.7357723577235772,0.47890682318415256,0.7623318385650224,0.9065040650406504
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,persist,rf,2024,245,0.7918367346938775,0.5743902439024391,0.8086124401913876,0.8530612244897959
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,persist,rf,2025,243,0.8765432098765432,0.8330203442879499,0.9227053140096618,0.8518518518518519
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,persist,rf,2026,86,1.0,,1.0,1.0
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,persist,et,2018,245,0.9591836734693877,0.23404255319148937,0.9591836734693877,1.0
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,persist,et,2019,247,0.9595141700404858,0.6257383966244726,0.9595141700404858,1.0
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,persist,et,2020,249,0.9036144578313253,0.22096069868995635,0.9019607843137255,0.8192771084337349
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,persist,et,2021,249,1.0,,1.0,1.0
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,persist,et,2022,247,0.9271255060728745,0.8495889387144993,0.9354838709677419,0.8785425101214575
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,persist,et,2023,246,0.4959349593495935,0.4126008804108584,0.43103448275862066,0.23577235772357724
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,persist,et,2024,245,0.5428571428571428,0.5924390243902439,0.7291666666666666,0.19591836734693877
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,persist,et,2025,243,0.5802469135802469,0.8466353677621283,0.7916666666666666,0.3950617283950617
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,persist,et,2026,86,1.0,,1.0,0.9883720930232558
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,persist,gbm,2018,245,0.9591836734693877,0.5693617021276596,0.9590163934426229,0.9959183673469387
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,persist,gbm,2019,247,0.9595141700404858,0.5742616033755275,0.9595141700404858,1.0
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,persist,gbm,2020,249,0.9196787148594378,0.6975982532751093,0.9196787148594378,1.0
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,persist,gbm,2021,249,1.0,,1.0,1.0
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,persist,gbm,2022,247,0.902834008097166,0.7802690582959642,0.902834008097166,1.0
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,persist,gbm,2023,246,0.7073170731707317,0.5387931034482759,0.7203389830508474,0.959349593495935
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,persist,gbm,2024,245,0.8,0.541829268292683,0.8158995815899581,0.9755102040816327
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,persist,gbm,2025,243,0.8395061728395061,0.7050078247261347,0.8603603603603603,0.9135802469135802
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,persist,gbm,2026,86,1.0,,1.0,1.0
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,persist,logreg,2018,245,0.9061224489795918,0.4906382978723404,0.9405940594059405,0.8244897959183674
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,persist,logreg,2019,247,0.9757085020242915,0.9459915611814346,0.9951923076923077,0.8421052631578947
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,persist,logreg,2020,249,0.36947791164658633,0.23842794759825328,0.39552238805970147,0.5381526104417671
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,persist,logreg,2021,249,0.5863453815261044,,0.8947368421052632,0.3815261044176707
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,persist,logreg,2022,247,0.854251012145749,0.7922272047832586,0.8619246861924686,0.9676113360323887
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,persist,logreg,2023,246,0.23983739837398374,0.38930667644900957,0.24736842105263157,0.7723577235772358
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,persist,logreg,2024,245,0.20408163265306123,0.30487804878048785,0.1134020618556701,0.7918367346938775
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,persist,logreg,2025,243,0.22633744855967078,0.6394366197183099,0.203125,0.7901234567901234
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,persist,logreg,2026,86,0.686046511627907,,0.7291666666666666,0.5581395348837209
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,persist,ensemble,2018,245,0.9591836734693877,0.1493617021276596,0.9591836734693877,1.0
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,persist,ensemble,2019,247,0.9595141700404858,0.6033755274261603,0.9595141700404858,1.0
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,persist,ensemble,2020,249,0.9196787148594378,0.4593886462882096,0.9196787148594378,1.0
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,persist,ensemble,2021,249,1.0,,1.0,1.0
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,persist,ensemble,2022,247,0.8987854251012146,0.7983931240657697,0.9132231404958677,0.979757085020243
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,persist,ensemble,2023,246,0.7520325203252033,0.46285766691122526,0.7718446601941747,0.8373983739837398
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,persist,ensemble,2024,245,0.8,0.5826829268292683,0.7981651376146789,0.889795918367347
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,persist,ensemble,2025,243,0.823045267489712,0.8150234741784037,0.883495145631068,0.8477366255144033
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,persist,ensemble,2026,86,1.0,,1.0,1.0
spread_aa_3y,L12W_F2W_R63d_T0bp_S0.0,persist,lgbm,2018,245,0.9183673469387755,0.546,0.9180327868852459,0.9959183673469387
spread_aa_3y,L12W_F2W_R63d_T0bp_S0.0,persist,lgbm,2019,247,0.7935222672064778,0.2484263959390863,0.7950819672131147,0.9878542510121457
spread_aa_3y,L12W_F2W_R63d_T0bp_S0.0,persist,lgbm,2020,249,0.7751004016064257,0.24541484716157208,0.8088888888888889,0.9036144578313253
spread_aa_3y,L12W_F2W_R63d_T0bp_S0.0,persist,lgbm,2021,249,0.9196787148594378,0.4275109170305677,0.9196787148594378,1.0
spread_aa_3y,L12W_F2W_R63d_T0bp_S0.0,persist,lgbm,2022,247,1.0,,1.0,1.0
spread_aa_3y,L12W_F2W_R63d_T0bp_S0.0,persist,lgbm,2023,246,0.8699186991869918,0.5668808411214953,0.8693877551020408,0.9959349593495935
spread_aa_3y,L12W_F2W_R63d_T0bp_S0.0,persist,lgbm,2024,245,0.8979591836734694,0.6586570111915734,0.9041666666666667,0.9795918367346939
spread_aa_3y,L12W_F2W_R63d_T0bp_S0.0,persist,lgbm,2025,243,0.7489711934156379,0.5748633879781422,0.7574468085106383,0.9670781893004116
spread_aa_3y,L12W_F2W_R63d_T0bp_S0.0,persist,lgbm,2026,86,0.8953488372093024,,0.9605263157894737,0.8837209302325582
spread_aa_3y,L12W_F2W_R63d_T0bp_S0.0,persist,xgb,2018,245,0.8367346938775511,0.48222222222222216,0.8660714285714286,0.9142857142857143
spread_aa_3y,L12W_F2W_R63d_T0bp_S0.0,persist,xgb,2019,247,0.5951417004048583,0.31766497461928933,0.6687116564417178,0.659919028340081
spread_aa_3y,L12W_F2W_R63d_T0bp_S0.0,persist,xgb,2020,249,0.41365461847389556,0.3231441048034934,0.4585987261146497,0.6305220883534136
spread_aa_3y,L12W_F2W_R63d_T0bp_S0.0,persist,xgb,2021,249,0.9196787148594378,0.3914847161572052,0.9196787148594378,1.0
spread_aa_3y,L12W_F2W_R63d_T0bp_S0.0,persist,xgb,2022,247,1.0,,1.0,0.9352226720647774
spread_aa_3y,L12W_F2W_R63d_T0bp_S0.0,persist,xgb,2023,246,0.8699186991869918,0.7743866822429907,0.8734693877551021,0.9959349593495935
spread_aa_3y,L12W_F2W_R63d_T0bp_S0.0,persist,xgb,2024,245,0.8734693877551021,0.6244239631336406,0.9223300970873787,0.8408163265306122
spread_aa_3y,L12W_F2W_R63d_T0bp_S0.0,persist,xgb,2025,243,0.7325102880658436,0.5548269581056468,0.783625730994152,0.7037037037037037
spread_aa_3y,L12W_F2W_R63d_T0bp_S0.0,persist,xgb,2026,86,0.6744186046511628,,0.8518518518518519,0.313953488372093
spread_aa_3y,L12W_F2W_R63d_T0bp_S0.0,persist,rf,2018,245,0.9183673469387755,0.4966666666666666,0.9183673469387755,1.0
spread_aa_3y,L12W_F2W_R63d_T0bp_S0.0,persist,rf,2019,247,0.7975708502024291,0.34426395939086296,0.7916666666666666,0.97165991902834
spread_aa_3y,L12W_F2W_R63d_T0bp_S0.0,persist,rf,2020,249,0.8795180722891566,0.26026200873362443,0.8958333333333334,0.7710843373493976
spread_aa_3y,L12W_F2W_R63d_T0bp_S0.0,persist,rf,2021,249,0.9196787148594378,0.35218340611353716,0.9196787148594378,1.0
spread_aa_3y,L12W_F2W_R63d_T0bp_S0.0,persist,rf,2022,247,1.0,,1.0,0.9757085020242915
spread_aa_3y,L12W_F2W_R63d_T0bp_S0.0,persist,rf,2023,246,0.8699186991869918,0.6745035046728972,0.8699186991869918,1.0
spread_aa_3y,L12W_F2W_R63d_T0bp_S0.0,persist,rf,2024,245,0.8857142857142857,0.7776497695852536,0.8857142857142857,1.0
spread_aa_3y,L12W_F2W_R63d_T0bp_S0.0,persist,rf,2025,243,0.7489711934156379,0.5699453551912568,0.7709251101321586,0.934156378600823
spread_aa_3y,L12W_F2W_R63d_T0bp_S0.0,persist,rf,2026,86,1.0,,1.0,0.8488372093023255
spread_aa_3y,L12W_F2W_R63d_T0bp_S0.0,persist,et,2018,245,0.9183673469387755,0.5713333333333332,0.9183673469387755,1.0
spread_aa_3y,L12W_F2W_R63d_T0bp_S0.0,persist,et,2019,247,0.7975708502024291,0.36649746192893395,0.7863247863247863,0.9473684210526315
spread_aa_3y,L12W_F2W_R63d_T0bp_S0.0,persist,et,2020,249,0.8594377510040161,0.15720524017467247,0.8461538461538461,0.678714859437751
spread_aa_3y,L12W_F2W_R63d_T0bp_S0.0,persist,et,2021,249,0.9196787148594378,0.41441048034934497,0.9196787148594378,1.0
spread_aa_3y,L12W_F2W_R63d_T0bp_S0.0,persist,et,2022,247,1.0,,1.0,0.9676113360323887
spread_aa_3y,L12W_F2W_R63d_T0bp_S0.0,persist,et,2023,246,0.8699186991869918,0.4837908878504673,0.8699186991869918,1.0
spread_aa_3y,L12W_F2W_R63d_T0bp_S0.0,persist,et,2024,245,0.8857142857142857,0.7378209348255431,0.8847736625514403,0.9918367346938776
spread_aa_3y,L12W_F2W_R63d_T0bp_S0.0,persist,et,2025,243,0.7448559670781894,0.5489981785063752,0.7777777777777778,0.8888888888888888
spread_aa_3y,L12W_F2W_R63d_T0bp_S0.0,persist,et,2026,86,0.9651162790697675,,1.0,0.6976744186046512
spread_aa_3y,L12W_F2W_R63d_T0bp_S0.0,persist,gbm,2018,245,0.8448979591836735,0.5335555555555556,0.8954545454545455,0.8979591836734694
spread_aa_3y,L12W_F2W_R63d_T0bp_S0.0,persist,gbm,2019,247,0.6275303643724697,0.31208121827411167,0.6717948717948717,0.7894736842105263
spread_aa_3y,L12W_F2W_R63d_T0bp_S0.0,persist,gbm,2020,249,0.6465863453815262,0.23056768558951962,0.6257309941520468,0.6867469879518072
spread_aa_3y,L12W_F2W_R63d_T0bp_S0.0,persist,gbm,2021,249,0.9076305220883534,0.20873362445414845,0.9166666666666666,0.963855421686747
spread_aa_3y,L12W_F2W_R63d_T0bp_S0.0,persist,gbm,2022,247,0.9595141700404858,,0.9745762711864406,0.9554655870445344
spread_aa_3y,L12W_F2W_R63d_T0bp_S0.0,persist,gbm,2023,246,0.8780487804878049,0.7561331775700935,0.8879668049792531,0.9796747967479674
spread_aa_3y,L12W_F2W_R63d_T0bp_S0.0,persist,gbm,2024,245,0.8653061224489796,0.6175115207373272,0.8981481481481481,0.8816326530612245
spread_aa_3y,L12W_F2W_R63d_T0bp_S0.0,persist,gbm,2025,243,0.7119341563786008,0.4880692167577413,0.7604166666666666,0.7901234567901234
spread_aa_3y,L12W_F2W_R63d_T0bp_S0.0,persist,gbm,2026,86,0.627906976744186,,0.68,0.5813953488372093
spread_aa_3y,L12W_F2W_R63d_T0bp_S0.0,persist,logreg,2018,245,0.7959183673469388,0.5542222222222223,0.8162393162393162,0.9551020408163265
spread_aa_3y,L12W_F2W_R63d_T0bp_S0.0,persist,logreg,2019,247,0.3441295546558704,0.39928934010152284,0.30697674418604654,0.8704453441295547
spread_aa_3y,L12W_F2W_R63d_T0bp_S0.0,persist,logreg,2020,249,0.39357429718875503,0.15655021834061136,0.37037037037037035,0.8674698795180723
spread_aa_3y,L12W_F2W_R63d_T0bp_S0.0,persist,logreg,2021,249,0.5863453815261044,0.5982532751091703,0.5929203539823009,0.9076305220883534
spread_aa_3y,L12W_F2W_R63d_T0bp_S0.0,persist,logreg,2022,247,0.7530364372469636,,0.7808219178082192,0.8866396761133604
spread_aa_3y,L12W_F2W_R63d_T0bp_S0.0,persist,logreg,2023,246,0.6300813008130082,0.5960864485981309,0.6261261261261262,0.9024390243902439
spread_aa_3y,L12W_F2W_R63d_T0bp_S0.0,persist,logreg,2024,245,0.6244897959183674,0.618169848584595,0.6414141414141414,0.8081632653061225
spread_aa_3y,L12W_F2W_R63d_T0bp_S0.0,persist,logreg,2025,243,0.4279835390946502,0.5202185792349727,0.4158878504672897,0.8806584362139918
spread_aa_3y,L12W_F2W_R63d_T0bp_S0.0,persist,logreg,2026,86,0.46511627906976744,,0.4605263157894737,0.8837209302325582
spread_aa_3y,L12W_F2W_R63d_T0bp_S0.0,persist,ensemble,2018,245,0.9183673469387755,0.5195555555555555,0.9183673469387755,1.0
spread_aa_3y,L12W_F2W_R63d_T0bp_S0.0,persist,ensemble,2019,247,0.7773279352226721,0.3187817258883249,0.7549019607843137,0.8259109311740891
spread_aa_3y,L12W_F2W_R63d_T0bp_S0.0,persist,ensemble,2020,249,0.7590361445783133,0.20786026200873362,0.803921568627451,0.6144578313253012
spread_aa_3y,L12W_F2W_R63d_T0bp_S0.0,persist,ensemble,2021,249,0.9196787148594378,0.4430131004366812,0.9196787148594378,1.0
spread_aa_3y,L12W_F2W_R63d_T0bp_S0.0,persist,ensemble,2022,247,1.0,,1.0,1.0
spread_aa_3y,L12W_F2W_R63d_T0bp_S0.0,persist,ensemble,2023,246,0.8699186991869918,0.735251168224299,0.8699186991869918,1.0
spread_aa_3y,L12W_F2W_R63d_T0bp_S0.0,persist,ensemble,2024,245,0.8857142857142857,0.7588874259381172,0.905982905982906,0.9551020408163265
spread_aa_3y,L12W_F2W_R63d_T0bp_S0.0,persist,ensemble,2025,243,0.7530864197530864,0.5218579234972678,0.7788018433179723,0.8930041152263375
spread_aa_3y,L12W_F2W_R63d_T0bp_S0.0,persist,ensemble,2026,86,0.9186046511627907,,0.9811320754716981,0.6162790697674418
spread_bbb_3y,L12W_F2W_R63d_T0bp_S0.0,persist,lgbm,2018,245,0.8979591836734694,0.6539999999999999,0.9113924050632911,0.9673469387755103
spread_bbb_3y,L12W_F2W_R63d_T0bp_S0.0,persist,lgbm,2019,247,0.9959514170040485,,1.0,0.9959514170040485
spread_bbb_3y,L12W_F2W_R63d_T0bp_S0.0,persist,lgbm,2020,249,0.891566265060241,0.3898898898898899,0.8911290322580645,0.9959839357429718
spread_bbb_3y,L12W_F2W_R63d_T0bp_S0.0,persist,lgbm,2021,249,0.9879518072289156,0.5271002710027101,0.9879518072289156,1.0
spread_bbb_3y,L12W_F2W_R63d_T0bp_S0.0,persist,lgbm,2022,247,0.902834008097166,0.22101010101010105,0.907563025210084,0.9635627530364372
spread_bbb_3y,L12W_F2W_R63d_T0bp_S0.0,persist,lgbm,2023,246,0.8699186991869918,0.767529488859764,0.8724279835390947,0.9878048780487805
spread_bbb_3y,L12W_F2W_R63d_T0bp_S0.0,persist,lgbm,2024,245,0.8734693877551021,0.5791111111111111,0.8870292887029289,0.9755102040816327
spread_bbb_3y,L12W_F2W_R63d_T0bp_S0.0,persist,lgbm,2025,243,0.7983539094650206,0.4873152709359605,0.8162393162393162,0.9629629629629629
spread_bbb_3y,L12W_F2W_R63d_T0bp_S0.0,persist,lgbm,2026,86,1.0,,1.0,0.9883720930232558
spread_bbb_3y,L12W_F2W_R63d_T0bp_S0.0,persist,xgb,2018,245,0.9020408163265307,0.5025555555555555,0.9148936170212766,0.9591836734693877
spread_bbb_3y,L12W_F2W_R63d_T0bp_S0.0,persist,xgb,2019,247,0.9676113360323887,,0.975,0.97165991902834
spread_bbb_3y,L12W_F2W_R63d_T0bp_S0.0,persist,xgb,2020,249,0.8795180722891566,0.5185185185185185,0.8879668049792531,0.9678714859437751
spread_bbb_3y,L12W_F2W_R63d_T0bp_S0.0,persist,xgb,2021,249,0.9236947791164659,0.7967479674796747,0.9598214285714286,0.8995983935742972
spread_bbb_3y,L12W_F2W_R63d_T0bp_S0.0,persist,xgb,2022,247,0.4939271255060729,0.2515151515151515,0.5025125628140703,0.805668016194332
spread_bbb_3y,L12W_F2W_R63d_T0bp_S0.0,persist,xgb,2023,246,0.7926829268292683,0.8317496723460026,0.8303571428571429,0.9105691056910569
spread_bbb_3y,L12W_F2W_R63d_T0bp_S0.0,persist,xgb,2024,245,0.7510204081632653,0.684,0.7981220657276995,0.8693877551020408
spread_bbb_3y,L12W_F2W_R63d_T0bp_S0.0,persist,xgb,2025,243,0.7407407407407407,0.4887931034482758,0.75,0.9547325102880658
spread_bbb_3y,L12W_F2W_R63d_T0bp_S0.0,persist,xgb,2026,86,0.9186046511627907,,0.9620253164556962,0.9186046511627907
spread_bbb_3y,L12W_F2W_R63d_T0bp_S0.0,persist,rf,2018,245,0.9183673469387755,0.6448888888888888,0.9173553719008265,0.9877551020408163
spread_bbb_3y,L12W_F2W_R63d_T0bp_S0.0,persist,rf,2019,247,0.9878542510121457,,0.9959016393442623,0.9878542510121457
spread_bbb_3y,L12W_F2W_R63d_T0bp_S0.0,persist,rf,2020,249,0.891566265060241,0.37687687687687693,0.8906882591093117,0.9919678714859438
spread_bbb_3y,L12W_F2W_R63d_T0bp_S0.0,persist,rf,2021,249,0.9678714859437751,0.6273712737127373,0.9875518672199171,0.9678714859437751
spread_bbb_3y,L12W_F2W_R63d_T0bp_S0.0,persist,rf,2022,247,0.9068825910931174,0.20424242424242425,0.9102040816326531,0.9919028340080972
spread_bbb_3y,L12W_F2W_R63d_T0bp_S0.0,persist,rf,2023,246,0.7764227642276422,0.5281782437745741,0.8075117370892019,0.8658536585365854
spread_bbb_3y,L12W_F2W_R63d_T0bp_S0.0,persist,rf,2024,245,0.9061224489795918,0.7486666666666666,0.9134199134199135,0.9428571428571428
spread_bbb_3y,L12W_F2W_R63d_T0bp_S0.0,persist,rf,2025,243,0.7736625514403292,0.4736453201970444,0.815668202764977,0.8930041152263375
spread_bbb_3y,L12W_F2W_R63d_T0bp_S0.0,persist,rf,2026,86,0.9883720930232558,,1.0,0.8488372093023255
spread_bbb_3y,L12W_F2W_R63d_T0bp_S0.0,persist,et,2018,245,0.9183673469387755,0.5922222222222222,0.9183673469387755,1.0
spread_bbb_3y,L12W_F2W_R63d_T0bp_S0.0,persist,et,2019,247,1.0,,1.0,1.0
spread_bbb_3y,L12W_F2W_R63d_T0bp_S0.0,persist,et,2020,249,0.891566265060241,0.4187520854187521,0.891566265060241,1.0
spread_bbb_3y,L12W_F2W_R63d_T0bp_S0.0,persist,et,2021,249,0.9879518072289156,0.5,0.9879518072289156,1.0
spread_bbb_3y,L12W_F2W_R63d_T0bp_S0.0,persist,et,2022,247,0.9109311740890689,0.1701010101010101,0.9109311740890689,1.0
spread_bbb_3y,L12W_F2W_R63d_T0bp_S0.0,persist,et,2023,246,0.8861788617886179,0.47133027522935783,0.8798283261802575,0.9471544715447154
spread_bbb_3y,L12W_F2W_R63d_T0bp_S0.0,persist,et,2024,245,0.9183673469387755,0.562,0.9078341013824884,0.8857142857142857
spread_bbb_3y,L12W_F2W_R63d_T0bp_S0.0,persist,et,2025,243,0.8148148148148148,0.40123152709359605,0.8280542986425339,0.9094650205761317
spread_bbb_3y,L12W_F2W_R63d_T0bp_S0.0,persist,et,2026,86,1.0,,1.0,0.7790697674418605
spread_bbb_3y,L12W_F2W_R63d_T0bp_S0.0,persist,gbm,2018,245,0.9183673469387755,0.7562222222222221,0.9183673469387755,1.0
spread_bbb_3y,L12W_F2W_R63d_T0bp_S0.0,persist,gbm,2019,247,0.9919028340080972,,1.0,0.9838056680161943
spread_bbb_3y,L12W_F2W_R63d_T0bp_S0.0,persist,gbm,2020,249,0.891566265060241,0.3421755088421755,0.891566265060241,1.0
spread_bbb_3y,L12W_F2W_R63d_T0bp_S0.0,persist,gbm,2021,249,0.9839357429718876,0.5704607046070461,0.9878048780487805,0.9879518072289156
spread_bbb_3y,L12W_F2W_R63d_T0bp_S0.0,persist,gbm,2022,247,0.9109311740890689,0.24202020202020202,0.9109311740890689,1.0
spread_bbb_3y,L12W_F2W_R63d_T0bp_S0.0,persist,gbm,2023,246,0.8943089430894309,0.517038007863696,0.9029535864978903,0.9634146341463414
spread_bbb_3y,L12W_F2W_R63d_T0bp_S0.0,persist,gbm,2024,245,0.9061224489795918,0.5868888888888889,0.9173553719008265,0.9877551020408163
spread_bbb_3y,L12W_F2W_R63d_T0bp_S0.0,persist,gbm,2025,243,0.7901234567901234,0.5225369458128079,0.8025751072961373,0.9588477366255144
spread_bbb_3y,L12W_F2W_R63d_T0bp_S0.0,persist,gbm,2026,86,0.9186046511627907,,0.9605263157894737,0.8837209302325582
spread_bbb_3y,L12W_F2W_R63d_T0bp_S0.0,persist,logreg,2018,245,0.7306122448979592,0.4031111111111111,0.7350427350427351,0.9551020408163265
spread_bbb_3y,L12W_F2W_R63d_T0bp_S0.0,persist,logreg,2019,247,0.562753036437247,,0.5617021276595745,0.951417004048583
spread_bbb_3y,L12W_F2W_R63d_T0bp_S0.0,persist,logreg,2020,249,0.6867469879518072,0.5060060060060061,0.6854838709677419,0.9959839357429718
spread_bbb_3y,L12W_F2W_R63d_T0bp_S0.0,persist,logreg,2021,249,0.8594377510040161,0.9769647696476964,0.8729508196721312,0.9799196787148594
spread_bbb_3y,L12W_F2W_R63d_T0bp_S0.0,persist,logreg,2022,247,0.42105263157894735,0.19272727272727275,0.4156378600823045,0.9838056680161943
spread_bbb_3y,L12W_F2W_R63d_T0bp_S0.0,persist,logreg,2023,246,0.8373983739837398,0.6268020969855832,0.8547717842323651,0.9796747967479674
spread_bbb_3y,L12W_F2W_R63d_T0bp_S0.0,persist,logreg,2024,245,0.8081632653061225,0.5408888888888889,0.8220338983050848,0.963265306122449
spread_bbb_3y,L12W_F2W_R63d_T0bp_S0.0,persist,logreg,2025,243,0.7407407407407407,0.45270935960591135,0.7521739130434782,0.9465020576131687
spread_bbb_3y,L12W_F2W_R63d_T0bp_S0.0,persist,logreg,2026,86,0.5581395348837209,,0.5256410256410257,0.9069767441860465
spread_bbb_3y,L12W_F2W_R63d_T0bp_S0.0,persist,ensemble,2018,245,0.9183673469387755,0.47533333333333333,0.9163179916317992,0.9755102040816327
