target,run_id,lookback_weeks,forward_weeks,retrain_days,target_thr_bp,regime_strength_min,direction,model,n,pos_rate,accuracy,precision,recall,f1,auc,hit@60,cov@60,hit@70,cov@70,composite,hpo_best_auc,wf_time_s,ensemble_mode
spread_kepco_5y,L8W_F2W_R63d_T0bp_S0.0,8,2,63,0.0,0.0,persist,gbm,2057,0.8016528925619835,0.5668449197860963,0.82842287694974,0.5797453001819285,0.6821262932572244,0.5790474619198802,0.6728395061728395,0.4725328147788041,0.773371104815864,0.17160913952357804,0.7631490856902262,0.6008491120125484,295.147723197937,
spread_kepco_5y,L8W_F2W_R63d_T0bp_S0.0,8,2,63,0.0,0.0,persist,lgbm,2057,0.8016528925619835,0.8040836169178415,0.8130653266331658,0.9812007277137659,0.8892552899148117,0.5874638818535298,0.8130608175473579,0.9752066115702479,0.8148148148148148,0.9450656295576082,1.0532653360601936,0.5871101334679856,58.64148831367493,
spread_kepco_5y,L8W_F2W_R63d_T0bp_S0.0,8,2,63,0.0,0.0,persist,logreg,2057,0.8016528925619835,0.5148274185707341,0.8422712933753943,0.48574893875075803,0.6161538461538462,0.6067224342738915,0.547378104875805,0.5284394749635392,0.5725490196078431,0.24793388429752067,0.7822206590638602,0.587808326838314,1.9587335586547852,
spread_kepco_5y,L8W_F2W_R63d_T0bp_S0.0,8,2,63,0.0,0.0,persist,rf,2057,0.8016528925619835,0.7953330092367525,0.8113590263691683,0.9702850212249848,0.8837337752002209,0.5730701316305783,0.822262118491921,0.8123480797277589,0.8268398268398268,0.5614973262032086,0.9558598063318008,0.6347441961498747,80.07030057907104,
spread_kepco_5y,L8W_F2W_R63d_T0bp_S0.0,8,2,63,0.0,0.0,persist,xgb,2057,0.8016528925619835,0.7904715605250364,0.8158713692946058,0.9539114614918133,0.8795079675705899,0.6037720424737512,0.8046795523906409,0.9557608167233835,0.8160919540229885,0.8881866796305299,1.0681217610899274,0.5607577671632776,81.63033080101013,
spread_kepco_5y,L8W_F4W_R63d_T0bp_S0.0,8,4,63,0.0,0.0,persist,ensemble,2047,0.6697606253053249,0.5515388373229115,0.6661775495231108,0.662290299051787,0.6642282370153622,0.49897604219267233,0.5668874172185431,0.7376648754274548,0.5862857142857143,0.42745481191988277,0.7076343187519921,,,weighted
spread_kepco_5y,L8W_F4W_R63d_T0bp_S0.0,8,4,63,0.0,0.0,persist,et,2047,0.6697606253053249,0.5715681485100147,0.684053651266766,0.6695842450765864,0.6767416144489495,0.5184690050453389,0.6194690265486725,0.4416218856863703,0.6851851851851852,0.18466047874938935,0.6603071305096231,0.525018243249175,73.02564024925232,
spread_kepco_5y,L8W_F4W_R63d_T0bp_S0.0,8,4,63,0.0,0.0,persist,gbm,2047,0.6697606253053249,0.5764533463605276,0.6747572815533981,0.7097009482129832,0.6917881265552791,0.5075075852722714,0.5977927651747394,0.7967757694186615,0.6085141903171953,0.5852467024914509,0.7492368943296551,0.4580583548126226,577.4269323348999,
spread_kepco_5y,L8W_F4W_R63d_T0bp_S0.0,8,4,63,0.0,0.0,persist,lgbm,2047,0.6697606253053249,0.5749877870053737,0.6691424713031735,0.7228300510576222,0.6949509116409537,0.4919011303458366,0.5779716466739367,0.8959452857840743,0.5879428216283406,0.7860283341475329,0.7466227708766557,0.5242135448405709,155.06293392181396,
spread_kepco_5y,L8W_F4W_R63d_T0bp_S0.0,8,4,63,0.0,0.0,persist,logreg,2047,0.6697606253053249,0.4509037616023449,0.6500607533414338,0.3902261123267688,0.487693710118505,0.5096817422604327,0.47257383966244726,0.578895945285784,0.4515539305301645,0.26722032242305815,0.6491159267576688,0.5264495855563902,3.3850719928741455,
spread_kepco_5y,L8W_F4W_R63d_T0bp_S0.0,8,4,63,0.0,0.0,persist,rf,2047,0.6697606253053249,0.5994137762579385,0.671437461107654,0.7870167760758571,0.7246474143720618,0.5096839002326294,0.6411657559198543,0.5363947239863215,0.6772486772486772,0.27699071812408405,0.6849733314801971,0.4991939939206981,123.11315321922302,
spread_kepco_5y,L8W_F4W_R63d_T0bp_S0.0,8,4,63,0.0,0.0,persist,xgb,2047,0.6697606253053249,0.545676599902296,0.6617754952311079,0.6579139314369074,0.6598390636430139,0.4827739869399523,0.5536723163841808,0.8646800195407914,0.5636114911080712,0.7142159257449927,0.7139017383816492,0.5087925675194328,75.20491027832031,
spread_ktb_10_30,L12W_F2W_R63d_T0bp_S0.0,12,2,63,0.0,0.0,persist,ensemble,2057,0.8055420515313564,0.7729703451628586,0.8079710144927537,0.9420639710319855,0.8698801894678183,0.5380763427881714,0.7927314026121521,0.8561011181332037,0.8080586080586081,0.6635877491492465,0.9032462866541351,,,weighted
spread_ktb_10_30,L12W_F2W_R63d_T0bp_S0.0,12,2,63,0.0,0.0,persist,et,2057,0.8055420515313564,0.7365094798249878,0.8102392877017252,0.8786964393482197,0.8430804863925883,0.5540887145443573,0.8201970443349754,0.5921244530870199,0.8631840796019901,0.19543023821098687,0.8231867339074165,0.5867916666666667,32.47954082489014,
spread_ktb_10_30,L12W_F2W_R63d_T0bp_S0.0,12,2,63,0.0,0.0,persist,gbm,2057,0.8055420515313564,0.7530384054448226,0.8077129084092126,0.9100784550392276,0.8558456299659478,0.6037794206397102,0.7668776371308017,0.9217306757413709,0.7802639127940333,0.8473505104521147,1.030563707275655,0.5281772727272728,606.6430542469025,
spread_ktb_10_30,L12W_F2W_R63d_T0bp_S0.0,12,2,63,0.0,0.0,persist,lgbm,2057,0.8055420515313564,0.7817209528439475,0.8062880324543611,0.9595654797827399,0.8762744557729402,0.5291777308388654,0.7891809908998989,0.9615945551774429,0.7979690005344735,0.9095770539620807,0.9307559699441007,0.5434,51.47568130493164,
spread_ktb_10_30,L12W_F2W_R63d_T0bp_S0.0,12,2,63,0.0,0.0,persist,logreg,2057,0.8055420515313564,0.648031113271755,0.7965670692943421,0.756185878092939,0.7758513931888545,0.4992697646348824,0.6603872318158033,0.929022848808945,0.6736662883087401,0.8565872630043753,0.8055791681201627,0.5503984848484847,4.88292670249939,
spread_ktb_10_30,L12W_F2W_R63d_T0bp_S0.0,12,2,63,0.0,0.0,persist,rf,2057,0.8055420515313564,0.7642197374817695,0.8093980992608236,0.9251659625829813,0.8634187552802027,0.583195534097767,0.8198799199466311,0.7287311618862421,0.8641509433962264,0.3864851725814293,0.9316385634639098,0.5388727272727273,30.763086557388306,
spread_ktb_10_30,L12W_F2W_R63d_T0bp_S0.0,12,2,63,0.0,0.0,persist,xgb,2057,0.8055420515313564,0.7408847836655323,0.8087912087912088,0.8883524441762221,0.8467069312625827,0.5457317441158721,0.7634291915355399,0.8959649975692756,0.7813688212927756,0.7671366067087992,0.9190154407473898,0.5858030303030303,43.54422092437744,
spread_ktb_10_30,L12W_F4W_R63d_T0bp_S0.0,12,4,63,0.0,0.0,persist,ensemble,2047,0.6795310210063508,0.6150464093795799,0.7049626104690686,0.7455068296189792,0.7246680642907058,0.5574314846311655,0.6705790297339593,0.6243282852955545,0.6977777777777778,0.32975085490962386,0.7908065614894503,,,weighted
spread_ktb_10_30,L12W_F4W_R63d_T0bp_S0.0,12,4,63,0.0,0.0,persist,et,2047,0.6795310210063508,0.6238397655105031,0.6978967495219885,0.7872034507548527,0.7398648648648649,0.5302554750924935,0.6819012797074955,0.26722032242305815,0.6274509803921569,0.024914509037616023,0.626877503528986,0.6406658052435484,35.89218711853027,
spread_ktb_10_30,L12W_F4W_R63d_T0bp_S0.0,12,4,63,0.0,0.0,persist,gbm,2047,0.6795310210063508,0.596971177332682,0.7289644012944984,0.6477354421279655,0.6859535591929958,0.5773575993757781,0.6303901437371663,0.7137274059599413,0.6607773851590106,0.4147532975085491,0.8371262115033266,0.6353043559962468,445.10864782333374,
spread_ktb_10_30,L12W_F4W_R63d_T0bp_S0.0,12,4,63,0.0,0.0,persist,lgbm,2047,0.6795310210063508,0.6243282852955545,0.6965865992414665,0.792235801581596,0.74133871510259,0.5701811295611159,0.6601016518424396,0.7689301416707377,0.7017383348581885,0.5339521250610649,0.8595891381659031,0.6155756526552985,25.215243339538574,
spread_ktb_10_30,L12W_F4W_R63d_T0bp_S0.0,12,4,63,0.0,0.0,persist,logreg,2047,0.6795310210063508,0.47337567171470446,0.6535819430814525,0.4787922358015816,0.5526970954356847,0.44105398818186603,0.4538087520259319,0.6028334147532975,0.44299674267100975,0.29995114802149486,0.561713603903334,0.5431630304087722,1.8313407897949219,
spread_ktb_10_30,L12W_F4W_R63d_T0bp_S0.0,12,4,63,0.0,0.0,persist,rf,2047,0.6795310210063508,0.6428920371275036,0.707808564231738,0.8080517613227893,0.7546156428331655,0.5773625309042449,0.7080689029918404,0.5388373229115779,0.7370689655172413,0.22667318026380068,0.7976459391290692,0.6079662635879828,30.82803463935852,
spread_ktb_10_30,L12W_F4W_R63d_T0bp_S0.0,12,4,63,0.0,0.0,persist,xgb,2047,0.6795310210063508,0.5930630190522717,0.689280868385346,0.7304097771387491,0.7092495636998255,0.5478697988813102,0.6130221130221131,0.7953102100635075,0.656198347107438,0.5911089399120665,0.8149797447941326,0.6440640698792303,85.96572136878967,
spread_ktb_10_30,L12W_F4W_R63d_T10bp_S0.0,12,4,63,10.0,0.0,persist,ensemble,0,,,,,,,,,,,,,,weighted
spread_ktb_10_30,L12W_F4W_R63d_T10bp_S0.0,12,4,63,10.0,0.0,persist,et,0,,,,,,,,,,,,,0.007945537567138672,
spread_ktb_10_30,L12W_F4W_R63d_T10bp_S0.0,12,4,63,10.0,0.0,persist,gbm,0,,,,,,,,,,,,,0.007406473159790039,
spread_ktb_10_30,L12W_F4W_R63d_T10bp_S0.0,12,4,63,10.0,0.0,persist,lgbm,0,,,,,,,,,,,,,0.010731220245361328,
spread_ktb_10_30,L12W_F4W_R63d_T10bp_S0.0,12,4,63,10.0,0.0,persist,logreg,0,,,,,,,,,,,,,0.008147239685058594,
spread_ktb_10_30,L12W_F4W_R63d_T10bp_S0.0,12,4,63,10.0,0.0,persist,rf,0,,,,,,,,,,,,,0.007289886474609375,
spread_ktb_10_30,L12W_F4W_R63d_T10bp_S0.0,12,4,63,10.0,0.0,persist,xgb,0,,,,,,,,,,,,,0.007702827453613281,
spread_ktb_10_30,L20W_F2W_R63d_T0bp_S0.0,20,2,63,0.0,0.0,persist,ensemble,2057,0.7967914438502673,0.7632474477394263,0.7900302114803626,0.9572910311165345,0.8656551724137931,0.44271655899413515,0.782703886152162,0.8881866796305299,0.7742402315484804,0.6718522119591638,0.7504874288831062,,,weighted
spread_ktb_10_30,L20W_F2W_R63d_T0bp_S0.0,20,2,63,0.0,0.0,persist,et,2057,0.7967914438502673,0.7632474477394263,0.7920892494929006,0.9530201342281879,0.8651343118249792,0.46375576191574397,0.779578606158833,0.5999027710257657,0.7995169082125604,0.2012639766650462,0.6806410526123632,0.6208763030678695,37.280306816101074,
spread_ktb_10_30,L20W_F2W_R63d_T0bp_S0.0,20,2,63,0.0,0.0,persist,gbm,2057,0.7967914438502673,0.7836655323286339,0.7943786982248521,0.9829164124466138,0.8786473956913008,0.48365936751023936,0.7876954109934443,0.964025279533301,0.786510886882634,0.91541079241614,0.8509301171704211,0.6357297537249351,347.2160906791687,
spread_ktb_10_30,L20W_F2W_R63d_T0bp_S0.0,20,2,63,0.0,0.0,persist,lgbm,2057,0.7967914438502673,0.7418570734078755,0.7849794238683128,0.9310555216595485,0.8518001674574379,0.48085540547246985,0.755059678256357,0.9368011667476908,0.766860465116279,0.8361691784151677,0.820984046679297,0.5563712224952668,21.449970722198486,
spread_ktb_10_30,L20W_F2W_R63d_T0bp_S0.0,20,2,63,0.0,0.0,persist,logreg,2057,0.7967914438502673,0.5143412736995625,0.7610114192495921,0.5692495424039048,0.6513089005235602,0.4247469719837338,0.5124013528748591,0.8624210014584346,0.525833878351864,0.7433155080213903,0.6124450748195209,0.5695102862499781,3.1401047706604004,
spread_ktb_10_30,L20W_F2W_R63d_T0bp_S0.0,20,2,63,0.0,0.0,persist,rf,2057,0.7967914438502673,0.7729703451628586,0.792123629112662,0.9694935936546675,0.8718792866941015,0.4618013084183085,0.7808364213869773,0.9183276616431697,0.7788390889052168,0.66164316966456,0.7929422563604598,0.6326122499369896,140.02716851234436,
spread_ktb_10_30,L20W_F2W_R63d_T0bp_S0.0,20,2,63,0.0,0.0,persist,xgb,2057,0.7967914438502673,0.7301895964997569,0.7849631966351209,0.9109212934716291,0.8432646145156736,0.47666770787415597,0.744908896034298,0.9071463296062227,0.7596034696406444,0.7846378220709771,0.7987717982704013,0.5294748983592409,84.58223056793213,
spread_ktb_10_30,L20W_F4W_R63d_T0bp_S0.0,20,4,63,0.0,0.0,persist,ensemble,2047,0.6511968734733756,0.578895945285784,0.6394316163410302,0.8102025506376594,0.71475843812045,0.4874664044162301,0.5995274660366214,0.8270639960918417,0.615569823434992,0.6086956521739131,0.7291754422679515,,,weighted
spread_ktb_10_30,L20W_F4W_R63d_T0bp_S0.0,20,4,63,0.0,0.0,persist,et,2047,0.6511968734733756,0.5403028822667318,0.63406292749658,0.695423855963991,0.6633273703041145,0.47527953416925656,0.5784615384615385,0.31753786028334147,0.7044025157232704,0.07767464582315584,0.5625805135769949,0.6520195091049051,44.768104791641235,
spread_ktb_10_30,L20W_F4W_R63d_T0bp_S0.0,20,4,63,0.0,0.0,persist,gbm,2047,0.6511968734733756,0.6121152906692721,0.6488128106018775,0.881470367591898,0.7474554707379135,0.5049234997825086,0.6203150461705594,0.8993649242794333,0.6359070935342122,0.7782120175867122,0.786615066344123,0.6716820993164699,369.91237592697144,
spread_ktb_10_30,L20W_F4W_R63d_T0bp_S0.0,20,4,63,0.0,0.0,persist,lgbm,2047,0.6511968734733756,0.5955056179775281,0.6438746438746439,0.8477119279819955,0.7318652849740933,0.4780838066659522,0.597860962566845,0.9135319980459209,0.6097704532077692,0.8299951148021495,0.7391965061542446,0.6738681488990895,142.5695023536682,
spread_ktb_10_30,L20W_F4W_R63d_T0bp_S0.0,20,4,63,0.0,0.0,persist,logreg,2047,0.6511968734733756,0.5183194919394235,0.642798353909465,0.5858964741185296,0.6130298273155416,0.4853450757647395,0.51875,0.9379579872984856,0.5203116304952699,0.8778700537371763,0.7214973451646812,0.6768047701127615,4.530043363571167,
spread_ktb_10_30,L20W_F4W_R63d_T0bp_S0.0,20,4,63,0.0,0.0,persist,rf,2047,0.6511968734733756,0.5881778212017587,0.6368715083798883,0.8552138034508627,0.7300672430355427,0.48652078986133085,0.6244343891402715,0.6477772349780166,0.6608832807570978,0.30972154372252075,0.6833157160973748,0.6406991023880169,44.41030240058899,
spread_ktb_10_30,L20W_F4W_R63d_T0bp_S0.0,20,4,63,0.0,0.0,persist,xgb,2047,0.6511968734733756,0.5803615046409379,0.6377906976744186,0.8229557389347337,0.7186374058303309,0.49445659734261294,0.5839915745129015,0.9276990718124084,0.6063454759106933,0.8314606741573034,0.7623375775345805,0.6209685811038357,118.46086955070496,
spread_ktb_10_30,L20W_F4W_R63d_T10bp_S0.0,20,4,63,10.0,0.0,persist,ensemble,0,,,,,,,,,,,,,,weighted
spread_ktb_10_30,L20W_F4W_R63d_T10bp_S0.0,20,4,63,10.0,0.0,persist,et,0,,,,,,,,,,,,,0.008131027221679688,
spread_ktb_10_30,L20W_F4W_R63d_T10bp_S0.0,20,4,63,10.0,0.0,persist,gbm,0,,,,,,,,,,,,,0.008103370666503906,
spread_ktb_10_30,L20W_F4W_R63d_T10bp_S0.0,20,4,63,10.0,0.0,persist,lgbm,0,,,,,,,,,,,,,0.01554250717163086,
spread_ktb_10_30,L20W_F4W_R63d_T10bp_S0.0,20,4,63,10.0,0.0,persist,logreg,0,,,,,,,,,,,,,0.008125782012939453,
spread_ktb_10_30,L20W_F4W_R63d_T10bp_S0.0,20,4,63,10.0,0.0,persist,rf,0,,,,,,,,,,,,,0.008217811584472656,
spread_ktb_10_30,L20W_F4W_R63d_T10bp_S0.0,20,4,63,10.0,0.0,persist,xgb,0,,,,,,,,,,,,,0.01135563850402832,
spread_ktb_10_30,L4W_F2W_R63d_T0bp_S0.0,4,2,63,0.0,0.0,persist,ensemble,2057,0.732620320855615,0.6947010209042295,0.746218487394958,0.8838752488387525,0.8092345078979344,0.5110430114013392,0.706700379266751,0.7690811861934856,0.6997055937193327,0.49538162372386974,0.7887999811372154,,,weighted
spread_ktb_10_30,L4W_F2W_R63d_T0bp_S0.0,4,2,63,0.0,0.0,persist,et,2057,0.732620320855615,0.679144385026738,0.7388606880992667,0.8692767086927671,0.7987804878048781,0.5342341798877963,0.7621951219512195,0.3189110354885756,0.9296875,0.06222654350996597,0.6640917831663078,0.5768134906877195,58.40910601615906,
spread_ktb_10_30,L4W_F2W_R63d_T0bp_S0.0,4,2,63,0.0,0.0,persist,gbm,2057,0.732620320855615,0.6485172581429266,0.7465408805031446,0.787657597876576,0.7665482725217952,0.5460608071424262,0.7008608321377331,0.6776859504132231,0.7288557213930348,0.39086047642197375,0.8054197806855231,0.5946583168661467,174.3269557952881,
spread_ktb_10_30,L4W_F2W_R63d_T0bp_S0.0,4,2,63,0.0,0.0,persist,lgbm,2057,0.732620320855615,0.6893534273213417,0.7427293064876958,0.8812209688122097,0.8060698027314113,0.5294600953127828,0.7145348837209302,0.8361691784151677,0.7240377632534495,0.6694214876033058,0.8457977020893556,0.598632323831918,20.3793203830719,
spread_ktb_10_30,L4W_F2W_R63d_T0bp_S0.0,4,2,63,0.0,0.0,persist,logreg,2057,0.732620320855615,0.5848322800194458,0.7216564833672776,0.7053749170537492,0.7134228187919464,0.4660976051155215,0.5886618325642716,0.737481769567331,0.603585657370518,0.48808945065629555,0.6684433325672282,0.6082774632424521,1.989823341369629,
spread_ktb_10_30,L4W_F2W_R63d_T0bp_S0.0,4,2,63,0.0,0.0,persist,rf,2057,0.732620320855615,0.7170636849781235,0.7445795875198308,0.9343065693430657,0.8287227781047675,0.5496567533329313,0.7436224489795918,0.7622751579970831,0.740174672489083,0.44530870199319394,0.8612268915858229,0.5999344357470846,95.82763266563416,
spread_ktb_10_30,L4W_F2W_R63d_T0bp_S0.0,4,2,63,0.0,0.0,persist,xgb,2057,0.732620320855615,0.6762275157997083,0.7371686407219402,0.8672859986728599,0.7969512195121952,0.5162502262170476,0.6932185145317545,0.9032571706368497,0.7045735475896168,0.7865824015556636,0.8395026770520293,0.6001026179506537,52.1024284362793,
spread_ktb_10_30,L4W_F4W_R63d_T0bp_S0.0,4,4,63,0.0,0.0,persist,ensemble,2047,0.7107962872496336,0.6463116756228627,0.7121300058038306,0.843298969072165,0.7721837633731907,0.5597253181016068,0.7033773861967695,0.6653639472398633,0.7459324155193993,0.3903273082559844,0.8216778607207271,,,weighted
spread_ktb_10_30,L4W_F4W_R63d_T0bp_S0.0,4,4,63,0.0,0.0,persist,et,2047,0.7107962872496336,0.6399609184171959,0.7131828978622328,0.8254295532646048,0.7652118509079324,0.5630026934150645,0.7404580152671756,0.5119687347337567,0.7839851024208566,0.2623351245725452,0.776432146316916,0.6322753178002717,72.00999355316162,
spread_ktb_10_30,L4W_F4W_R63d_T0bp_S0.0,4,4,63,0.0,0.0,persist,gbm,2047,0.7107962872496336,0.6497313141182218,0.711340206185567,0.8536082474226804,0.7760074976569822,0.5580419336862635,0.7015604681404422,0.7513434294088911,0.727363184079602,0.49096238397655106,0.8521930066943135,0.6633123909339335,333.72154474258423,
spread_ktb_10_30,L4W_F4W_R63d_T0bp_S0.0,4,4,63,0.0,0.0,persist,lgbm,2047,0.7107962872496336,0.6555935515388374,0.7198124267291911,0.8439862542955326,0.7769693135083834,0.5618487043744775,0.7041116005873715,0.6653639472398633,0.7457627118644068,0.4035173424523693,0.8250694701268586,0.652313153300864,23.37639594078064,
spread_ktb_10_30,L4W_F4W_R63d_T0bp_S0.0,4,4,63,0.0,0.0,persist,logreg,2047,0.7107962872496336,0.6297020029311187,0.7391901166781057,0.7402061855670103,0.7396978021978022,0.5577772359988855,0.6531007751937985,0.756228627259404,0.658273381294964,0.5432340009770396,0.8332597888053697,0.6232217737901932,2.0364291667938232,
spread_ktb_10_30,L4W_F4W_R63d_T0bp_S0.0,4,4,63,0.0,0.0,persist,rf,2047,0.7107962872496336,0.6619443087445042,0.710889994472084,0.8838487972508591,0.7879901960784313,0.549362635831708,0.7038432554634514,0.6482657547630679,0.7527472527472527,0.35564240351734244,0.8000244344964932,0.670536796131574,128.17739725112915,
spread_ktb_10_30,L4W_F4W_R63d_T0bp_S0.0,4,4,63,0.0,0.0,persist,xgb,2047,0.7107962872496336,0.6609672691744015,0.7221249270286048,0.8501718213058419,0.7809343434343434,0.5494253273892449,0.7052238805970149,0.6546165119687347,0.7520891364902507,0.3507572056668295,0.8030681873710898,0.6479147319032981,20.113211154937744,
spread_ktb_10_30,L4W_F4W_R63d_T10bp_S0.0,4,4,63,10.0,0.0,persist,ensemble,0,,,,,,,,,,,,,,weighted
spread_ktb_10_30,L4W_F4W_R63d_T10bp_S0.0,4,4,63,10.0,0.0,persist,et,0,,,,,,,,,,,,,0.009687662124633789,
spread_ktb_10_30,L4W_F4W_R63d_T10bp_S0.0,4,4,63,10.0,0.0,persist,gbm,0,,,,,,,,,,,,,0.009931087493896484,
spread_ktb_10_30,L4W_F4W_R63d_T10bp_S0.0,4,4,63,10.0,0.0,persist,lgbm,0,,,,,,,,,,,,,0.017394542694091797,
spread_ktb_10_30,L4W_F4W_R63d_T10bp_S0.0,4,4,63,10.0,0.0,persist,logreg,0,,,,,,,,,,,,,0.010756254196166992,
spread_ktb_10_30,L4W_F4W_R63d_T10bp_S0.0,4,4,63,10.0,0.0,persist,rf,0,,,,,,,,,,,,,0.011583089828491211,
spread_ktb_10_30,L4W_F4W_R63d_T10bp_S0.0,4,4,63,10.0,0.0,persist,xgb,0,,,,,,,,,,,,,0.010017156600952148,
spread_ktb_10_30,L8W_F2W_R63d_T0bp_S0.0,8,2,63,0.0,0.0,persist,ensemble,2057,0.7899854156538648,0.7564414195430238,0.7961011591148578,0.9298461538461539,0.8577916548396253,0.6114501424501424,0.7860335195530727,0.8701993193971803,0.8072122052704577,0.7010209042294604,1.0296856069262486,,,weighted
spread_ktb_10_30,L8W_F2W_R63d_T0bp_S0.0,8,2,63,0.0,0.0,persist,et,2057,0.7899854156538648,0.684005833738454,0.8056426332288401,0.7907692307692308,0.7981366459627329,0.6235527065527066,0.8637469586374696,0.39961108410306273,0.9558232931726908,0.12105007292173067,0.8387799411917058,0.703030555852912,66.00875353813171,
spread_ktb_10_30,L8W_F2W_R63d_T0bp_S0.0,8,2,63,0.0,0.0,persist,gbm,2057,0.7899854156538648,0.7491492464754497,0.806522940851299,0.8978461538461538,0.8497379149679674,0.6312834757834758,0.7694399129961936,0.8940204180845892,0.7900063251106895,0.768595041322314,1.0655402177541216,0.7265881427746653,416.3345911502838,
spread_ktb_10_30,L8W_F2W_R63d_T0bp_S0.0,8,2,63,0.0,0.0,persist,lgbm,2057,0.7899854156538648,0.7666504618376276,0.7970939283860924,0.9452307692307692,0.8648648648648649,0.5951339031339031,0.774922918807811,0.9460379192999514,0.7833424060968971,0.893048128342246,1.0314304154945868,0.7179472490238533,74.10229349136353,
spread_ktb_10_30,L8W_F2W_R63d_T0bp_S0.0,8,2,63,0.0,0.0,persist,logreg,2057,0.7899854156538648,0.596985901798736,0.79745889387145,0.6566153846153846,0.7202159973000337,0.5291239316239316,0.6303142329020333,0.7890131259115216,0.6412859560067682,0.574623237724842,0.7922711275652451,0.6122097825477827,2.306159257888794,
spread_ktb_10_30,L8W_F2W_R63d_T0bp_S0.0,8,2,63,0.0,0.0,persist,rf,2057,0.7899854156538648,0.7651920272241128,0.789553752535497,0.9581538461538461,0.8657214345287739,0.611002849002849,0.803227808814401,0.7831793874574623,0.8452012383900929,0.47107438016528924,0.995367305303134,0.7379065672290106,64.90396070480347,
spread_ktb_10_30,L8W_F2W_R63d_T0bp_S0.0,8,2,63,0.0,0.0,persist,xgb,2057,0.7899854156538648,0.7632474477394263,0.7988445378151261,0.936,0.8620005667327855,0.6008105413105413,0.7802547770700637,0.9158969372873116,0.7959427207637232,0.8147788040836169,1.0301695572203595,0.7139340531864121,100.96315097808838,
spread_ktb_10_30,L8W_F4W_R63d_T0bp_S0.0,8,4,63,0.0,0.0,persist,ensemble,2047,0.6492427943331704,0.5989252564728872,0.6798866855524079,0.7223476297968398,0.700474279460051,0.5802444294933464,0.6335250616269515,0.5945285784074255,0.75,0.22667318026380068,0.7987927710367612,,,weighted
spread_ktb_10_30,L8W_F4W_R63d_T0bp_S0.0,8,4,63,0.0,0.0,persist,et,2047,0.6492427943331704,0.5964826575476306,0.674774148714385,0.7306245297215952,0.7015895953757225,0.5474931410091153,0.663594470046083,0.3180263800683928,0.6666666666666666,0.04250122129946263,0.6630363930442583,0.7215102826514428,68.88287281990051,
spread_ktb_10_30,L8W_F4W_R63d_T0bp_S0.0,8,4,63,0.0,0.0,persist,gbm,2047,0.6492427943331704,0.5608207132388862,0.6742301458670988,0.6260346124905944,0.6492391728443231,0.5942678957307629,0.6116768499660556,0.7195896433805569,0.6705069124423964,0.4240351734245237,0.8558386695721978,0.6377135838773298,448.30896186828613,
spread_ktb_10_30,L8W_F4W_R63d_T0bp_S0.0,8,4,63,0.0,0.0,persist,lgbm,2047,0.6492427943331704,0.5959941377625794,0.680835734870317,0.7110609480812641,0.6956201693043799,0.5754803389567626,0.6274664561957379,0.6189545676599902,0.7164179104477612,0.29457743038593065,0.7989814964900437,0.6489322784266189,75.00125312805176,
spread_ktb_10_30,L8W_F4W_R63d_T0bp_S0.0,8,4,63,0.0,0.0,persist,logreg,2047,0.6492427943331704,0.5383488031265267,0.6814744801512287,0.5425131677953349,0.6041055718475073,0.5414243226419009,0.5579514824797843,0.5437225207620908,0.4919786096256685,0.18270639960918417,0.7056766452411293,0.57674812891097,1.7164649963378906,
spread_ktb_10_30,L8W_F4W_R63d_T0bp_S0.0,8,4,63,0.0,0.0,persist,rf,2047,0.6492427943331704,0.6067415730337079,0.6929307805596465,0.708051166290444,0.7004093784890212,0.6004388915786891,0.6677559912854031,0.4484611626770884,0.8273381294964028,0.1358085002442599,0.7802479001462204,0.6830279073351555,47.63521194458008,
spread_ktb_10_30,L8W_F4W_R63d_T0bp_S0.0,8,4,63,0.0,0.0,persist,xgb,2047,0.6492427943331704,0.5901319003419638,0.6701388888888888,0.7261098570353649,0.6970025279884435,0.5781809683700438,0.6154761904761905,0.8207132388861749,0.6360239162929746,0.6536394723986322,0.8702372074001491,0.6530648799938572,61.32922720909119,
spread_ktb_10_30,L8W_F4W_R63d_T10bp_S0.0,8,4,63,10.0,0.0,persist,ensemble,0,,,,,,,,,,,,,,weighted
spread_ktb_10_30,L8W_F4W_R63d_T10bp_S0.0,8,4,63,10.0,0.0,persist,et,0,,,,,,,,,,,,,0.010446786880493164,
spread_ktb_10_30,L8W_F4W_R63d_T10bp_S0.0,8,4,63,10.0,0.0,persist,gbm,0,,,,,,,,,,,,,0.009860038757324219,
spread_ktb_10_30,L8W_F4W_R63d_T10bp_S0.0,8,4,63,10.0,0.0,persist,lgbm,0,,,,,,,,,,,,,0.018052101135253906,
spread_ktb_10_30,L8W_F4W_R63d_T10bp_S0.0,8,4,63,10.0,0.0,persist,logreg,0,,,,,,,,,,,,,0.009774208068847656,
spread_ktb_10_30,L8W_F4W_R63d_T10bp_S0.0,8,4,63,10.0,0.0,persist,rf,0,,,,,,,,,,,,,0.009654998779296875,
spread_ktb_10_30,L8W_F4W_R63d_T10bp_S0.0,8,4,63,10.0,0.0,persist,xgb,0,,,,,,,,,,,,,0.009580612182617188,
